lat,lon,pop
-18.62,139.62,7
-18.62,139.88,8
-18.62,140.38,2
-18.62,140.62,6
-18.62,140.88,6
-18.62,141.12,1
-18.62,141.38,2
-18.62,141.62,16
-18.62,141.88,1
-18.62,143.12,7
-18.62,143.38,8
-18.62,143.62,62
-18.62,143.88,3
-18.62,144.12,72
-18.62,144.38,4
-18.62,144.62,15
-18.62,144.88,38
-18.62,145.12,8
-18.62,145.62,14
-18.62,145.88,160
-18.62,146.12,7778
-18.62,146.38,3739
-18.62,146.62,2705
-18.62,169.12,454
-18.62,169.38,223
-18.62,177.62,1034
-18.62,178.62,42
-18.62,179.88,1238
-18.38,-137.12,228
-18.38,-136.38,369
-18.38,-70.62,10
-18.38,-70.38,140751
-18.38,-70.12,2311
-18.38,-69.88,202
-18.38,-69.62,158
-18.38,-69.38,29
-18.38,-69.12,299
-18.38,-68.88,695
-18.38,-68.62,30
-18.38,-68.38,256
-18.38,-68.12,423
-18.38,-67.88,1246
-18.38,-67.62,6135
-18.38,-67.38,1118
-18.38,-67.12,6906
-18.38,-66.88,38803
-18.38,-66.62,65799
-18.38,-66.38,19635
-18.38,-66.12,10260
-18.38,-65.88,11170
-18.38,-65.62,4612
-18.38,-65.38,1750
-18.38,-65.12,2993
-18.38,-64.88,981
-18.38,-64.62,3890
-18.38,-64.38,2340
-18.38,-64.12,17211
-18.38,-63.88,7105
-18.38,-63.62,68
-18.38,-63.38,1085
-18.38,-63.12,6086
-18.38,-62.88,1742
-18.38,-62.62,458
-18.38,-62.38,350
-18.38,-62.12,234
-18.38,-61.88,83
-18.38,-61.62,3
-18.38,-61.38,3
-18.38,-61.12,2
-18.38,-60.62,8
-18.38,-60.38,22
-18.38,-60.12,60
-18.38,-59.88,6731
-18.38,-59.62,9271
-18.38,-59.38,875
-18.38,-59.12,2
-18.38,-58.88,173
-18.38,-58.62,41
-18.38,-58.38,236
-18.38,-58.12,68
-18.38,-57.62,28
-18.38,-57.38,59
-18.38,-57.12,25
-18.38,-56.88,58
-18.38,-56.62,69
-18.38,-56.38,19
-18.38,-56.12,17
-18.38,-55.88,59
-18.38,-55.62,94
-18.38,-55.38,68
-18.38,-55.12,106
-18.38,-54.88,5927
-18.38,-54.62,8781
-18.38,-54.38,282
-18.38,-54.12,268
-18.38,-53.88,358
-18.38,-53.62,4268
-18.38,-53.38,279
-18.38,-53.12,427
-18.38,-52.88,217
-18.38,-52.62,9393
-18.38,-52.38,142
-18.38,-52.12,251
-18.38,-51.88,7480
-18.38,-51.62,554
-18.38,-51.38,485
-18.38,-51.12,3977
-18.38,-50.88,1069
-18.38,-50.62,992
-18.38,-50.38,47232
-18.38,-50.12,7988
-18.38,-49.88,4139
-18.38,-49.62,4036
-18.38,-49.38,27367
-18.38,-49.12,89894
-18.38,-48.88,976
-18.38,-48.62,1019
-18.38,-48.38,1887
-18.38,-48.12,4543
-18.38,-47.88,5873
-18.38,-47.62,3478
-18.38,-47.38,6557
-18.38,-47.12,21492
-18.38,-46.88,2031
-18.38,-46.62,1588
-18.38,-46.38,13958
-18.38,-46.12,5398
-18.38,-45.88,6781
-18.38,-45.62,232
-18.38,-45.38,262
-18.38,-45.12,2330
-18.38,-44.88,1373
-18.38,-44.62,939
-18.38,-44.38,22244
-18.38,-44.12,5989
-18.38,-43.88,841
-18.38,-43.62,44449
-18.38,-43.38,4702
-18.38,-43.12,13706
-18.38,-42.88,14947
-18.38,-42.62,14073
-18.38,-42.38,9909
-18.38,-42.12,8231
-18.38,-41.88,5936
-18.38,-41.62,10192
-18.38,-41.38,7878
-18.38,-41.12,9675
-18.38,-40.88,18434
-18.38,-40.62,4777
-18.38,-40.38,9270
-18.38,-40.12,24390
-18.38,-39.88,35766
-18.38,-39.62,1920
-18.38,11.88,186
-18.38,12.12,120
-18.38,12.62,1
-18.38,12.88,48
-18.38,13.12,482
-18.38,13.38,712
-18.38,13.62,2830
-18.38,13.88,1720
-18.38,14.12,478
-18.38,14.38,341
-18.38,14.62,719
-18.38,14.88,1012
-18.38,15.12,556
-18.38,15.38,272
-18.38,15.62,102
-18.38,15.88,124
-18.38,16.12,4837
-18.38,16.38,19730
-18.38,16.62,22113
-18.38,16.88,6453
-18.38,17.12,3536
-18.38,17.38,298
-18.38,17.62,188
-18.38,17.88,1451
-18.38,18.12,482
-18.38,18.38,433
-18.38,18.62,218
-18.38,18.88,574
-18.38,19.12,1554
-18.38,19.38,6257
-18.38,19.62,126
-18.38,19.88,2382
-18.38,20.12,575
-18.38,20.38,103
-18.38,20.62,817
-18.38,20.88,438
-18.38,21.12,142
-18.38,21.38,957
-18.38,21.62,1021
-18.38,21.88,12939
-18.38,22.12,1451
-18.38,22.38,2
-18.38,23.38,3
-18.38,23.62,3289
-18.38,23.88,2368
-18.38,24.12,16
-18.38,24.38,8
-18.38,24.88,36
-18.38,25.12,9
-18.38,25.38,59
-18.38,25.62,129
-18.38,25.88,917
-18.38,26.12,1018
-18.38,26.38,17715
-18.38,26.62,37544
-18.38,26.88,7159
-18.38,27.12,7892
-18.38,27.38,15827
-18.38,27.62,10309
-18.38,27.88,14109
-18.38,28.12,24443
-18.38,28.38,37634
-18.38,28.62,28379
-18.38,28.88,28581
-18.38,29.12,34095
-18.38,29.38,41289
-18.38,29.62,16875
-18.38,29.88,152263
-18.38,30.12,35260
-18.38,30.38,19618
-18.38,30.62,47150
-18.38,30.88,21669
-18.38,31.12,42435
-18.38,31.38,25765
-18.38,31.62,34814
-18.38,31.88,23524
-18.38,32.12,26311
-18.38,32.38,29117
-18.38,32.62,27460
-18.38,32.88,45849
-18.38,33.12,47099
-18.38,33.38,18681
-18.38,33.62,1091
-18.38,33.88,11622
-18.38,34.12,22842
-18.38,34.38,16682
-18.38,34.62,5228
-18.38,34.88,6699
-18.38,35.12,46867
-18.38,35.38,133
-18.38,35.62,2669
-18.38,35.88,148412
-18.38,36.12,31210
-18.38,36.38,696
-18.38,36.62,27003
-18.38,36.88,3098
-18.38,43.88,1002
-18.38,44.12,18470
-18.38,44.38,18032
-18.38,44.62,8932
-18.38,44.88,1331
-18.38,45.12,11431
-18.38,45.38,3392
-18.38,45.62,17050
-18.38,45.88,21024
-18.38,46.12,14771
-18.38,46.38,6630
-18.38,46.62,18447
-18.38,46.88,8372
-18.38,47.12,39041
-18.38,47.38,33478
-18.38,47.62,75722
-18.38,47.88,32206
-18.38,48.12,44238
-18.38,48.38,66337
-18.38,48.62,17611
-18.38,48.88,21715
-18.38,49.12,22077
-18.38,49.38,22442
-18.38,121.88,1
-18.38,122.12,18
-18.38,123.88,1
-18.38,124.12,1
-18.38,124.38,12
-18.38,124.88,81
-18.38,125.12,6
-18.38,125.38,3
-18.38,125.62,522
-18.38,125.88,12
-18.38,126.12,5
-18.38,126.88,20
-18.38,127.62,151
-18.38,127.88,22
-18.38,128.12,38
-18.38,128.38,1
-18.38,129.38,3
-18.38,130.62,822
-18.38,133.88,31
-18.38,135.38,2
-18.38,135.62,1
-18.38,135.88,3
-18.38,137.38,3
-18.38,139.38,12
-18.38,139.62,1
-18.38,139.88,1
-18.38,140.38,6
-18.38,140.62,2
-18.38,140.88,11
-18.38,141.12,8
-18.38,141.38,15
-18.38,141.62,3
-18.38,141.88,11
-18.38,142.38,10
-18.38,142.62,13
-18.38,142.88,3
-18.38,143.12,20
-18.38,143.38,21
-18.38,143.62,336
-18.38,143.88,4
-18.38,144.12,2
-18.38,144.38,10
-18.38,144.88,8
-18.38,145.12,21
-18.38,145.38,9
-18.38,145.88,667
-18.38,146.12,1371
-18.38,177.62,15
-18.38,177.88,3511
-18.38,178.12,10711
-18.12,-174.38,2
-18.12,-174.12,56
-18.12,-163.12,90
-18.12,-140.88,816
-18.12,-70.88,18
-18.12,-70.62,2621
-18.12,-70.38,78174
-18.12,-70.12,118410
-18.12,-69.88,34
-18.12,-69.62,585
-18.12,-69.38,44
-18.12,-69.12,32
-18.12,-68.88,613
-18.12,-68.62,738
-18.12,-68.38,53
-18.12,-68.12,3506
-18.12,-67.88,1820
-18.12,-67.62,1854
-18.12,-67.38,8236
-18.12,-67.12,10893
-18.12,-66.88,4219
-18.12,-66.62,6551
-18.12,-66.38,18038
-18.12,-66.12,11417
-18.12,-65.88,10828
-18.12,-65.62,7053
-18.12,-65.38,4660
-18.12,-65.12,16718
-18.12,-64.88,5152
-18.12,-64.62,7760
-18.12,-64.38,6708
-18.12,-64.12,10054
-18.12,-63.88,22583
-18.12,-63.62,2114
-18.12,-63.38,27253
-18.12,-63.12,15100
-18.12,-62.88,7881
-18.12,-62.62,883
-18.12,-62.38,1224
-18.12,-62.12,1178
-18.12,-61.88,968
-18.12,-61.62,17
-18.12,-61.38,1
-18.12,-60.88,72
-18.12,-60.62,8
-18.12,-60.38,141
-18.12,-60.12,1506
-18.12,-59.88,218
-18.12,-59.62,115
-18.12,-59.38,23
-18.12,-59.12,87
-18.12,-58.88,9
-18.12,-58.62,10
-18.12,-58.38,226
-18.12,-58.12,332
-18.12,-57.88,64
-18.12,-57.62,15
-18.12,-57.38,18
-18.12,-57.12,19
-18.12,-56.88,56
-18.12,-56.62,45
-18.12,-56.38,49
-18.12,-56.12,37
-18.12,-55.88,41
-18.12,-55.62,45
-18.12,-55.38,73
-18.12,-55.12,67
-18.12,-54.88,124
-18.12,-54.62,7740
-18.12,-54.38,359
-18.12,-54.12,235
-18.12,-53.88,245
-18.12,-53.62,268
-18.12,-53.38,117
-18.12,-53.12,416
-18.12,-52.88,13
-18.12,-52.62,147
-18.12,-52.38,161
-18.12,-52.12,294
-18.12,-51.88,714
-18.12,-51.62,1020
-18.12,-51.38,644
-18.12,-51.12,1514
-18.12,-50.88,1305
-18.12,-50.62,2395
-18.12,-50.38,1248
-18.12,-50.12,4794
-18.12,-49.88,5210
-18.12,-49.62,19145
-18.12,-49.38,34458
-18.12,-49.12,8983
-18.12,-48.88,1644
-18.12,-48.62,10524
-18.12,-48.38,617
-18.12,-48.12,8196
-18.12,-47.88,102725
-18.12,-47.62,2588
-18.12,-47.38,997
-18.12,-47.12,625
-18.12,-46.88,5626
-18.12,-46.62,1919
-18.12,-46.38,1724
-18.12,-46.12,663
-18.12,-45.88,647
-18.12,-45.62,384
-18.12,-45.38,1169
-18.12,-45.12,27348
-18.12,-44.88,52
-18.12,-44.62,1140
-18.12,-44.38,3591
-18.12,-44.12,1597
-18.12,-43.88,471
-18.12,-43.62,7668
-18.12,-43.38,7868
-18.12,-43.12,8477
-18.12,-42.88,10745
-18.12,-42.62,13964
-18.12,-42.38,16704
-18.12,-42.12,1837
-18.12,-41.88,3044
-18.12,-41.62,19454
-18.12,-41.38,9101
-18.12,-41.12,10872
-18.12,-40.88,1042
-18.12,-40.62,10754
-18.12,-40.38,16032
-18.12,-40.12,9652
-18.12,-39.88,10111
-18.12,-39.62,13393
-18.12,-39.38,4
-18.12,11.88,50
-18.12,12.12,46
-18.12,12.62,8
-18.12,12.88,82
-18.12,13.12,508
-18.12,13.38,987
-18.12,13.62,1646
-18.12,13.88,16791
-18.12,14.12,1091
-18.12,14.38,2324
-18.12,14.62,403
-18.12,14.88,754
-18.12,15.12,6974
-18.12,15.38,6791
-18.12,15.62,2960
-18.12,15.88,8011
-18.12,16.12,19576
-18.12,16.38,27484
-18.12,16.62,11123
-18.12,16.88,6760
-18.12,17.12,1887
-18.12,17.38,662
-18.12,17.62,455
-18.12,17.88,779
-18.12,18.12,1138
-18.12,18.38,1173
-18.12,18.62,1493
-18.12,18.88,1643
-18.12,19.12,1394
-18.12,19.38,4585
-18.12,19.62,7655
-18.12,19.88,5475
-18.12,20.12,1624
-18.12,20.38,2355
-18.12,20.62,10024
-18.12,20.88,9107
-18.12,21.12,2718
-18.12,21.38,13489
-18.12,21.62,13227
-18.12,21.88,5
-18.12,22.12,1025
-18.12,22.38,102
-18.12,22.62,6
-18.12,22.88,3
-18.12,23.12,11
-18.12,23.38,1325
-18.12,23.62,1001
-18.12,23.88,2789
-18.12,24.12,2513
-18.12,24.38,3174
-18.12,24.62,2360
-18.12,25.38,68
-18.12,25.62,290
-18.12,25.88,14493
-18.12,26.12,9495
-18.12,26.38,3582
-18.12,26.62,3055
-18.12,26.88,2486
-18.12,27.12,7904
-18.12,27.38,7276
-18.12,27.62,12067
-18.12,27.88,18834
-18.12,28.12,6371
-18.12,28.38,19159
-18.12,28.62,23344
-18.12,28.88,66095
-18.12,29.12,36101
-18.12,29.38,24703
-18.12,29.62,16040
-18.12,29.88,34659
-18.12,30.12,109526
-18.12,30.38,24115
-18.12,30.62,36812
-18.12,30.88,23921
-18.12,31.12,410264
-18.12,31.38,32513
-18.12,31.62,120344
-18.12,31.88,33276
-18.12,32.12,28756
-18.12,32.38,21337
-18.12,32.62,24809
-18.12,32.88,28432
-18.12,33.12,131264
-18.12,33.38,21766
-18.12,33.62,713
-18.12,33.88,684
-18.12,34.12,2455
-18.12,34.38,9902
-18.12,34.62,10212
-18.12,34.88,7479
-18.12,35.12,7072
-18.12,35.38,2572
-18.12,35.62,39682
-18.12,35.88,34842
-18.12,36.12,9751
-18.12,36.38,896
-18.12,36.62,19646
-18.12,36.88,80638
-18.12,37.12,26
-18.12,44.12,54905
-18.12,44.38,21575
-18.12,44.62,6725
-18.12,44.88,1048
-18.12,45.12,4994
-18.12,45.38,521
-18.12,45.62,2498
-18.12,45.88,5946
-18.12,46.12,11692
-18.12,46.38,13901
-18.12,46.62,1540
-18.12,46.88,18978
-18.12,47.12,15776
-18.12,47.38,8922
-18.12,47.62,51274
-18.12,47.88,34671
-18.12,48.12,8971
-18.12,48.38,54114
-18.12,48.62,9498
-18.12,48.88,12598
-18.12,49.12,16714
-18.12,49.38,510153
-18.12,49.62,4
-18.12,122.12,8
-18.12,122.38,6
-18.12,122.62,1
-18.12,123.88,7
-18.12,124.12,547
-18.12,124.38,10
-18.12,124.88,1
-18.12,125.38,3
-18.12,125.62,1596
-18.12,125.88,200
-18.12,126.38,51
-18.12,126.62,1
-18.12,126.88,7
-18.12,127.62,1687
-18.12,127.88,9
-18.12,128.62,4
-18.12,128.88,5
-18.12,134.38,1
-18.12,134.88,4
-18.12,138.38,2
-18.12,139.12,16
-18.12,139.38,8
-18.12,139.88,29
-18.12,140.38,2
-18.12,140.62,6
-18.12,140.88,1
-18.12,141.12,4
-18.12,141.62,2
-18.12,141.88,4
-18.12,142.12,19
-18.12,142.38,203
-18.12,142.62,2
-18.12,142.88,36
-18.12,143.38,11
-18.12,143.62,11
-18.12,143.88,8
-18.12,144.12,15
-18.12,144.38,76
-18.12,144.62,20
-18.12,144.88,25
-18.12,145.12,12
-18.12,145.38,31
-18.12,145.62,4
-18.12,145.88,1022
-18.12,146.12,446
-18.12,177.38,20272
-18.12,177.62,20488
-18.12,177.88,1860
-18.12,178.12,15912
-18.12,178.38,155836
-18.12,178.62,165365
-18.12,179.38,1395
-17.88,-149.62,6698
-17.88,-149.38,26142
-17.88,-149.12,3726
-17.88,-140.88,134
-17.88,-71.12,855
-17.88,-70.88,1728
-17.88,-70.62,2550
-17.88,-70.38,59298
-17.88,-70.12,104640
-17.88,-69.88,507
-17.88,-69.62,313
-17.88,-69.38,349
-17.88,-69.12,201
-17.88,-68.88,753
-17.88,-68.62,563
-17.88,-68.38,3786
-17.88,-68.12,4104
-17.88,-67.88,6851
-17.88,-67.62,2311
-17.88,-67.38,5118
-17.88,-67.12,368023
-17.88,-66.88,6157
-17.88,-66.62,12829
-17.88,-66.38,15645
-17.88,-66.12,5258
-17.88,-65.88,10074
-17.88,-65.62,6100
-17.88,-65.38,19675
-17.88,-65.12,3692
-17.88,-64.88,6966
-17.88,-64.62,10339
-17.88,-64.38,2110
-17.88,-64.12,1350
-17.88,-63.88,4
-17.88,-63.62,176
-17.88,-63.38,106424
-17.88,-63.12,1830918
-17.88,-62.88,34291
-17.88,-62.62,2814
-17.88,-62.38,3696
-17.88,-62.12,1662
-17.88,-61.88,371
-17.88,-61.62,1947
-17.88,-61.38,767
-17.88,-61.12,1386
-17.88,-60.88,4441
-17.88,-60.62,10135
-17.88,-60.38,1338
-17.88,-60.12,304
-17.88,-59.88,1008
-17.88,-59.62,613
-17.88,-58.88,190
-17.88,-58.62,14
-17.88,-58.38,12
-17.88,-57.88,22
-17.88,-57.62,111
-17.88,-57.38,6
-17.88,-57.12,20
-17.88,-56.88,48
-17.88,-56.62,83
-17.88,-56.38,98
-17.88,-56.12,18
-17.88,-55.88,12
-17.88,-55.62,39
-17.88,-55.38,49
-17.88,-55.12,97
-17.88,-54.88,568
-17.88,-54.62,733
-17.88,-54.38,248
-17.88,-54.12,220
-17.88,-53.88,242
-17.88,-53.62,670
-17.88,-53.38,11013
-17.88,-53.12,493
-17.88,-52.88,248
-17.88,-52.62,359
-17.88,-52.38,316
-17.88,-52.12,574
-17.88,-51.88,9410
-17.88,-51.62,90375
-17.88,-51.38,1298
-17.88,-51.12,1980
-17.88,-50.88,223752
-17.88,-50.62,42353
-17.88,-50.38,20482
-17.88,-50.12,4974
-17.88,-49.88,888
-17.88,-49.62,8303
-17.88,-49.38,2917
-17.88,-49.12,11335
-17.88,-48.88,2754
-17.88,-48.62,71859
-17.88,-48.38,579
-17.88,-48.12,986
-17.88,-47.88,2107
-17.88,-47.62,571
-17.88,-47.38,3373
-17.88,-47.12,5164
-17.88,-46.88,19364
-17.88,-46.62,6359
-17.88,-46.38,3945
-17.88,-46.12,23996
-17.88,-45.88,1528
-17.88,-45.62,3019
-17.88,-45.38,227
-17.88,-45.12,260
-17.88,-44.88,346
-17.88,-44.62,6144
-17.88,-44.38,354
-17.88,-44.12,11897
-17.88,-43.88,1301
-17.88,-43.62,1281
-17.88,-43.38,3784
-17.88,-43.12,5259
-17.88,-42.88,23027
-17.88,-42.62,9905
-17.88,-42.38,15980
-17.88,-42.12,19969
-17.88,-41.88,15236
-17.88,-41.62,96933
-17.88,-41.38,37454
-17.88,-41.12,3080
-17.88,-40.88,2178
-17.88,-40.62,4690
-17.88,-40.38,40681
-17.88,-40.12,11099
-17.88,-39.88,38151
-17.88,-39.62,4297
-17.88,-39.38,11107
-17.88,-39.12,1878
-17.88,-38.62,10
-17.88,11.88,96
-17.88,12.62,102
-17.88,12.88,360
-17.88,13.12,1653
-17.88,13.38,1064
-17.88,13.62,1061
-17.88,13.88,3857
-17.88,14.12,41
-17.88,14.38,304
-17.88,14.62,2919
-17.88,14.88,18898
-17.88,15.12,34400
-17.88,15.38,17937
-17.88,15.62,70982
-17.88,15.88,125550
-17.88,16.12,72826
-17.88,16.38,16904
-17.88,16.62,9059
-17.88,16.88,5747
-17.88,17.12,4615
-17.88,17.38,2256
-17.88,17.62,633
-17.88,17.88,263
-17.88,18.12,928
-17.88,18.38,3535
-17.88,18.62,5685
-17.88,18.88,12757
-17.88,19.12,11851
-17.88,19.38,12797
-17.88,19.62,33870
-17.88,19.88,113553
-17.88,20.12,10181
-17.88,20.38,13001
-17.88,20.62,6974
-17.88,20.88,4825
-17.88,21.12,10622
-17.88,21.38,4060
-17.88,21.62,68
-17.88,21.88,57
-17.88,22.12,24
-17.88,22.38,8
-17.88,22.62,703
-17.88,22.88,720
-17.88,23.12,186
-17.88,23.38,9253
-17.88,23.62,2335
-17.88,23.88,7324
-17.88,24.12,6187
-17.88,24.38,5195
-17.88,24.62,8908
-17.88,24.88,1087
-17.88,25.12,20942
-17.88,25.38,25750
-17.88,25.62,7349
-17.88,25.88,295013
-17.88,26.12,3540
-17.88,26.38,851
-17.88,26.62,1242
-17.88,26.88,5432
-17.88,27.12,15196
-17.88,27.38,18144
-17.88,27.62,14284
-17.88,27.88,3650
-17.88,28.12,9571
-17.88,28.38,9267
-17.88,28.62,56296
-17.88,28.88,31557
-17.88,29.12,43439
-17.88,29.38,49865
-17.88,29.62,11281
-17.88,29.88,14554
-17.88,30.12,30837
-17.88,30.38,30890
-17.88,30.62,124939
-17.88,30.88,606970
-17.88,31.12,1534451
-17.88,31.38,88298
-17.88,31.62,76610
-17.88,31.88,41515
-17.88,32.12,34522
-17.88,32.38,22118
-17.88,32.62,21301
-17.88,32.88,30398
-17.88,33.12,52177
-17.88,33.38,23427
-17.88,33.62,2994
-17.88,33.88,16861
-17.88,34.12,3866
-17.88,34.38,43826
-17.88,34.62,9449
-17.88,34.88,4280
-17.88,35.12,8111
-17.88,35.38,159329
-17.88,35.62,88128
-17.88,35.88,5075
-17.88,36.12,696
-17.88,36.38,14190
-17.88,36.62,4274
-17.88,36.88,534694
-17.88,37.12,97093
-17.88,37.38,9
-17.88,44.12,14077
-17.88,44.38,11093
-17.88,44.62,5312
-17.88,44.88,14316
-17.88,45.12,3825
-17.88,45.38,7982
-17.88,45.62,8916
-17.88,45.88,3554
-17.88,46.12,14769
-17.88,46.38,27096
-17.88,46.62,4982
-17.88,46.88,20111
-17.88,47.12,23463
-17.88,47.38,13697
-17.88,47.62,8971
-17.88,47.88,25178
-17.88,48.12,57676
-17.88,48.38,53365
-17.88,48.62,55345
-17.88,48.88,20616
-17.88,49.12,56336
-17.88,49.38,170058
-17.88,49.62,371
-17.88,122.12,9687
-17.88,122.38,7611
-17.88,122.62,23
-17.88,122.88,1
-17.88,123.12,6
-17.88,123.38,2
-17.88,123.62,26
-17.88,123.88,14
-17.88,124.12,43
-17.88,124.38,19
-17.88,124.62,20
-17.88,124.88,11
-17.88,125.12,13
-17.88,125.38,18
-17.88,125.62,3
-17.88,125.88,4
-17.88,127.12,4
-17.88,127.62,2
-17.88,127.88,9
-17.88,128.12,10
-17.88,129.12,3
-17.88,129.38,30
-17.88,129.62,1
-17.88,130.12,1
-17.88,130.38,7
-17.88,131.62,2
-17.88,134.62,1
-17.88,135.62,26
-17.88,136.88,9
-17.88,138.38,7
-17.88,138.62,5
-17.88,138.88,1493
-17.88,139.38,23
-17.88,139.62,179
-17.88,139.88,10
-17.88,140.62,1
-17.88,140.88,7
-17.88,141.12,3
-17.88,141.38,8
-17.88,141.62,6
-17.88,141.88,7
-17.88,142.12,4
-17.88,142.62,25
-17.88,142.88,2
-17.88,143.38,3
-17.88,143.62,6
-17.88,144.12,2
-17.88,144.38,6
-17.88,144.62,1
-17.88,144.88,29
-17.88,145.12,32
-17.88,145.38,22
-17.88,145.62,28
-17.88,145.88,4410
-17.88,146.12,5865
-17.88,168.12,38
-17.88,168.38,30905
-17.88,168.62,2005
-17.88,177.12,1339
-17.88,177.38,75988
-17.88,177.62,13976
-17.88,177.88,6837
-17.88,178.12,5504
-17.88,178.38,21634
-17.88,178.62,25665
-17.88,178.88,928
-17.88,179.12,282
-17.88,179.38,1962
-17.62,-150.62,310
-17.62,-149.88,10457
-17.62,-149.62,124767
-17.62,-149.38,21361
-17.62,-149.12,1609
-17.62,-142.62,259
-17.62,-71.38,76618
-17.62,-71.12,112
-17.62,-70.88,2204
-17.62,-70.62,1172
-17.62,-70.38,294
-17.62,-70.12,980
-17.62,-69.88,1004
-17.62,-69.62,948
-17.62,-69.38,2540
-17.62,-69.12,434
-17.62,-68.88,458
-17.62,-68.62,1088
-17.62,-68.38,1952
-17.62,-68.12,3840
-17.62,-67.88,9055
-17.62,-67.62,2534
-17.62,-67.38,6990
-17.62,-67.12,19070
-17.62,-66.88,4415
-17.62,-66.62,12141
-17.62,-66.38,29593
-17.62,-66.12,40367
-17.62,-65.88,112561
-17.62,-65.62,10072
-17.62,-65.38,12178
-17.62,-65.12,10706
-17.62,-64.88,2696
-17.62,-64.62,1671
-17.62,-64.12,49
-17.62,-63.88,175
-17.62,-63.62,3171
-17.62,-63.38,3798
-17.62,-63.12,402869
-17.62,-62.88,26927
-17.62,-62.62,10622
-17.62,-62.38,1484
-17.62,-62.12,5161
-17.62,-61.88,1696
-17.62,-61.62,2503
-17.62,-61.38,242
-17.62,-61.12,2948
-17.62,-60.88,1961
-17.62,-60.62,268
-17.62,-60.38,3593
-17.62,-60.12,690
-17.62,-59.88,34
-17.62,-59.62,3
-17.62,-59.38,35
-17.62,-58.62,4
-17.62,-58.38,3
-17.62,-58.12,2
-17.62,-57.88,66
-17.62,-57.62,176
-17.62,-56.88,64
-17.62,-56.62,38
-17.62,-56.38,65
-17.62,-56.12,26
-17.62,-55.88,34
-17.62,-55.62,35
-17.62,-55.38,49
-17.62,-55.12,51
-17.62,-54.88,333
-17.62,-54.62,18030
-17.62,-54.38,202
-17.62,-54.12,109
-17.62,-53.88,148
-17.62,-53.62,262
-17.62,-53.38,294
-17.62,-53.12,97
-17.62,-52.88,351
-17.62,-52.62,62568
-17.62,-52.38,704
-17.62,-52.12,3341
-17.62,-51.88,828
-17.62,-51.62,456
-17.62,-51.38,690
-17.62,-51.12,1108
-17.62,-50.88,1364
-17.62,-50.62,5614
-17.62,-50.38,915
-17.62,-50.12,1881
-17.62,-49.88,8102
-17.62,-49.62,1340
-17.62,-49.38,17163
-17.62,-49.12,35153
-17.62,-48.88,1042
-17.62,-48.62,23617
-17.62,-48.38,591
-17.62,-48.12,21378
-17.62,-47.88,5952
-17.62,-47.62,404
-17.62,-47.38,299
-17.62,-47.12,1014
-17.62,-46.88,1362
-17.62,-46.62,823
-17.62,-46.38,2445
-17.62,-46.12,11895
-17.62,-45.88,826
-17.62,-45.62,129
-17.62,-45.38,116
-17.62,-45.12,229
-17.62,-44.88,9075
-17.62,-44.62,23798
-17.62,-44.38,325
-17.62,-44.12,1104
-17.62,-43.88,863
-17.62,-43.62,617
-17.62,-43.38,3152
-17.62,-43.12,5224
-17.62,-42.88,3845
-17.62,-42.62,29448
-17.62,-42.38,14013
-17.62,-42.12,14817
-17.62,-41.88,13705
-17.62,-41.62,8842
-17.62,-41.38,5886
-17.62,-41.12,3131
-17.62,-40.88,6708
-17.62,-40.62,8852
-17.62,-40.38,4519
-17.62,-40.12,8778
-17.62,-39.88,20776
-17.62,-39.62,145508
-17.62,-39.38,6118
-17.62,-39.12,15812
-17.62,11.88,11
-17.62,12.12,57
-17.62,12.38,9
-17.62,12.62,29
-17.62,12.88,1020
-17.62,13.12,1054
-17.62,13.38,546
-17.62,13.62,1756
-17.62,13.88,729
-17.62,14.12,2730
-17.62,14.38,1000
-17.62,14.62,13956
-17.62,14.88,24326
-17.62,15.12,26253
-17.62,15.38,29482
-17.62,15.62,47505
-17.62,15.88,79006
-17.62,16.12,47152
-17.62,16.38,14543
-17.62,16.62,7800
-17.62,16.88,6892
-17.62,17.12,11853
-17.62,17.38,5805
-17.62,17.62,3369
-17.62,17.88,297
-17.62,18.12,2231
-17.62,18.38,2555
-17.62,18.62,27290
-17.62,18.88,588
-17.62,19.12,43
-17.62,19.38,4
-17.62,19.62,15
-17.62,19.88,27
-17.62,20.12,84
-17.62,20.38,49
-17.62,20.62,2
-17.62,20.88,19
-17.62,21.62,16
-17.62,21.88,11
-17.62,22.12,5
-17.62,22.38,9
-17.62,22.62,1119
-17.62,22.88,14
-17.62,23.12,532
-17.62,23.38,3114
-17.62,23.88,726
-17.62,24.12,4266
-17.62,24.38,37588
-17.62,24.62,8534
-17.62,24.88,14337
-17.62,25.12,8925
-17.62,25.38,3404
-17.62,25.62,5878
-17.62,25.88,12579
-17.62,26.12,5771
-17.62,26.38,10300
-17.62,26.62,24857
-17.62,26.88,26722
-17.62,27.12,9458
-17.62,27.38,14219
-17.62,27.62,5590
-17.62,27.88,3349
-17.62,28.12,7059
-17.62,28.38,40409
-17.62,28.62,40181
-17.62,28.88,36354
-17.62,29.12,39770
-17.62,29.38,16373
-17.62,29.62,10579
-17.62,29.88,14968
-17.62,30.12,38379
-17.62,30.38,29363
-17.62,30.62,16870
-17.62,30.88,44017
-17.62,31.12,219697
-17.62,31.38,62355
-17.62,31.62,71981
-17.62,31.88,74941
-17.62,32.12,24906
-17.62,32.38,12335
-17.62,32.62,13732
-17.62,32.88,25112
-17.62,33.12,13680
